"person_id","label_phoneme","sector_id","channel","DTW_1_AR1","DTW_1_AR2","DTW_1_AR3","DTW_1_AR4","DTW_1_MAD","DTW_1_STD","DTW_2_AR1","DTW_2_AR2","DTW_2_AR3","DTW_2_AR4","DTW_2_MAD","DTW_2_STD","DTW_3_AR1","DTW_3_AR2","DTW_3_AR3","DTW_3_AR4","DTW_3_MAD","DTW_3_STD","DTW_4_AR1","DTW_4_AR2","DTW_4_AR3","DTW_4_AR4","DTW_4_MAD","DTW_4_STD"
5,2,99,"EEG C3-A1",6.569530551312068e-09,2.3322692757211807,-1.700655002978643,0.35801479182930307,8.66056919090843e-06,1.1896598061920765e-05,-2.938016362603011e-08,2.761162457747289,-2.665176588202878,0.8972644847422986,1.2327402366595364e-05,1.6822323049165034e-05,-6.820549340110288e-08,2.2449406091987187,-2.0423750851458555,0.7242697265515918,1.684091450785877e-05,2.449911585780907e-05,2.196216298410029e-07,1.0655390813147771,-0.7632663606878927,0.07358158522790195,2.1853245023139035e-05,3.643925165973328e-05
5,2,100,"EEG F7-A1",1.917401590689651e-07,2.0385933555403515,-1.1465197840409722,0.09070538686840268,4.8724996429640375e-06,6.1311900769985534e-06,2.628253744507727e-07,2.580157932763794,-2.3764119622994846,0.7794634696264957,6.876246903520652e-06,8.626931399915659e-06,2.237611061609028e-06,1.9546068877913774,-1.6727649347863347,0.6242310177206121,9.491449827435748e-06,1.203294376252855e-05,2.124012207046001e-05,0.7812811968343119,-0.3440194565076087,-0.1096710549036991,1.3323299999138637e-05,1.6415232286028433e-05
5,2,100,"EEG F3-A1",1.4654226566986976e-07,2.2826696891475544,-1.6177612180078773,0.3235840033345386,7.504711022192207e-06,1.014415224038913e-05,1.766313656076051e-07,2.688303619731725,-2.5508726079649717,0.8520007504402544,9.737020872884094e-06,1.4273700738019055e-05,2.553066065892633e-06,2.0500016445659437,-1.7594747346236974,0.6122480046118469,1.4686849547744095e-05,1.9996575960344372e-05,2.2581022239813025e-05,0.9234537280396157,-0.5813725580639766,0.026599451170551874,1.8019905268143974e-05,2.7627997936050884e-05
5,2,100,"EEG T3-A1",2.759498623210373e-07,1.8934489896747304,-0.8742179130806162,-0.043027804048847304,2.23651669876987e-06,4.185566811603434e-06,3.7293011915426196e-07,2.5303385454764165,-2.288523345371188,0.735514068522902,2.9630623333676565e-06,5.890432808383969e-06,2.3925420061301505e-06,1.9847047133962856,-1.7537030666627909,0.6643946665942351,4.4749726605862746e-06,8.286135926085712e-06,1.8952123041379146e-05,0.7846000678193223,-0.5723535585228866,0.20455059188657593,4.533753155899967e-06,1.150095428322944e-05
5,2,100,"EEG C3-A1",1.3023551155216474e-07,2.4192476231730438,-1.8874676971594593,0.4580585666387888,7.131386631831318e-06,1.1907587987409021e-05,2.994359526803784e-07,2.665114305953617,-2.4946154002748684,0.8144854429289766,9.775599971009906e-06,1.6749955076421228e-05,2.286089060099476e-06,2.152418290700836,-1.8913191118523809,0.6477386221431356,1.3413356984309716e-05,2.3531786536017366e-05,2.065822742323772e-05,1.0177667024963386,-0.8087668810233296,0.206528915478551,2.125902606668672e-05,3.271313009811347e-05
5,3,101,"EEG F7-A1",5.803082650087512e-10,2.046803516369958,-1.1459654799196288,0.09265078333953133,5.472875387434123e-06,9.361165358279902e-06,-1.6156371623901002e-08,2.648229125691304,-2.4583274159799524,0.8031491024201012,7.86087107196831e-06,1.3280757570473137e-05,-1.6757752278863662e-07,2.1387301137414685,-1.8310227631236922,0.6527229003791534,1.1737840570175577e-05,1.8838032594945187e-05,-2.891855134380984e-07,1.2063076756468991,-0.527222535444145,0.08277511690173785,1.8586672227286146e-05,2.6654061203542413e-05
5,3,101,"EEG F3-A1",1.0531571953463539e-09,2.2526859782265145,-1.5440193658256285,0.28646297811502497,1.0453360250559576e-05,1.618887107238122e-05,-2.2582792970403727e-08,2.7242658578146726,-2.571172876698545,0.8417756949789031,1.521153922247515e-05,2.3063050700677264e-05,-2.4850138203258405e-07,2.1712626904523664,-1.7679929600057336,0.5520592775084681,2.286740556710022e-05,3.2929751218207495e-05,1.0402750559089666e-07,1.348808396598305,-0.638593221723595,0.029502845384500237,3.295078352130619e-05,4.7158675635422715e-05
5,3,101,"EEG T3-A1",-3.3378454979439684e-09,1.719792568958334,-0.4987757220426171,-0.23084137192168708,4.17787057783575e-06,6.217194612655009e-06,1.2074829017691834e-08,2.5846122559869493,-2.3109701535024576,0.7172997536902123,5.798054273808045e-06,8.755114900402435e-06,-1.3351790571895575e-08,2.2090364758059344,-1.8925210333905285,0.6430584589528641,7.324481594846295e-06,1.2247275210697457e-05,-4.849111763053244e-07,1.250446272963128,-0.6287740287739023,0.09507568352806603,8.737271380153099e-06,1.6927293376944505e-05
5,3,101,"EEG C3-A1",1.0262213141730113e-08,2.3405533729297754,-1.7246095142761058,0.3785648343037786,7.043061920818642e-06,1.3227093986714665e-05,2.669817362189229e-08,2.7055662751506877,-2.5544937562452494,0.8431667954756017,9.750502318187931e-06,1.8585744398486207e-05,4.535725439831422e-08,2.200651574926968,-1.8843405588966253,0.6427243614713971,1.354876768539431e-05,2.5909802879340928e-05,1.059437876351546e-06,1.2294604071597452,-0.6031829747325878,0.06719262167773674,1.8600526360248574e-05,3.5562044890212325e-05
5,5,102,"EEG F7-A1",4.894814372907195e-08,2.170804053461201,-1.3958883850507822,0.21451554724061175,7.292116896252229e-06,8.878414465771027e-06,4.435254870349731e-08,2.6941216095983913,-2.580726016583404,0.8792498995095861,1.003158416781577e-05,1.249840778438193e-05,2.125605674234455e-07,2.0320223909922572,-1.7260345173945275,0.6425012166428888,1.3620534071383213e-05,1.752753228125673e-05,3.0844287283136966e-06,1.051099252365363,-0.5081987871351131,0.1463951686454172,1.904246326686191e-05,2.4276970569172435e-05
5,5,102,"EEG F3-A1",2.8603425940702696e-08,2.4942916959447725,-2.0302545226993347,0.5296558867690334,9.12664363614525e-06,1.356537508710147e-05,6.149592550165666e-08,2.7538309399286933,-2.6751582489787515,0.9155459002621612,1.2841701259602702e-05,1.9078587347790764e-05,3.5837837305643504e-07,2.070277583829934,-1.769001030045659,0.6353722726031378,1.6897829843454056e-05,2.6582010061329354e-05,3.0891678357792e-06,1.1010231808364712,-0.6951494017727313,0.28431965956263466,2.347462619238997e-05,3.634044190042835e-05
