"person_id","label_phoneme","sector_id","channel","DTW_1_AR1","DTW_1_AR2","DTW_1_AR3","DTW_1_AR4","DTW_1_AR5","DTW_1_AR6","DTW_1_AR7","DTW_1_AR8","DTW_1_MAD","DTW_1_STD","DTW_2_AR1","DTW_2_AR2","DTW_2_AR3","DTW_2_AR4","DTW_2_AR5","DTW_2_AR6","DTW_2_AR7","DTW_2_AR8","DTW_2_MAD","DTW_2_STD","DTW_3_AR1","DTW_3_AR2","DTW_3_AR3","DTW_3_AR4","DTW_3_AR5","DTW_3_AR6","DTW_3_AR7","DTW_3_AR8","DTW_3_MAD","DTW_3_STD","DTW_4_AR1","DTW_4_AR2","DTW_4_AR3","DTW_4_AR4","DTW_4_AR5","DTW_4_AR6","DTW_4_AR7","DTW_4_AR8","DTW_4_MAD","DTW_4_STD"
0,6,2,"EEG T3-A1",1.0272348298881527e-07,2.0187610983460056,-0.4810036655026126,-0.8053014069575407,-0.31410395911504796,0.4639680663306724,0.4191929794852118,-0.3108907783066755,6.27103958165809e-06,8.277924012023453e-06,2.574204363958121e-07,3.0327129552788086,-3.162271951051322,0.4553268027334928,1.3487585563182145,-0.48945627039987255,-0.4726320293586424,0.2702078534281536,8.6858739517458e-06,1.1640460453250227e-05,9.624704629094708e-07,3.1412591928243296,-5.5530417637170775,6.81255183891747,-6.1265673109081344,3.9849399800325163,-1.7783248669803364,0.4667114845658695,1.2813804180531097e-05,1.626472454692369e-05,8.45718839143546e-06,0.47699389024064126,-0.28146430478769213,0.019999560692521914,0.11682580565086628,0.2962892209131725,0.005409282089118318,0.014752679132214608,1.7459527527681013e-05,2.1908597272749146e-05
0,6,2,"EEG C3-A1",9.508519678559958e-08,2.09671381659249,-0.5933288736030611,-0.8887217261194744,-0.11594946518324271,0.43647570042741546,0.3280037013207343,-0.2699956017992782,6.783263207512356e-06,9.853401649931358e-06,1.9113298244170506e-07,3.0679255819253926,-3.1250992666635122,0.05795739355252054,2.135814316138831,-1.2340546284498912,-0.11816749965473922,0.20535876410010487,9.333886113867053e-06,1.3862723737788614e-05,1.1445236014354505e-06,3.207154421136793,-5.667790023701437,6.899627339212161,-6.1275903045887805,3.9114587937498997,-1.6871126111467556,0.41967421564060126,1.1619954724169083e-05,1.933864531358087e-05,1.7726859721658948e-05,0.6497473747378066,-0.27158436223497745,-0.0142466499085157,0.17637592180708406,0.19903366420579424,-0.22709809959689542,-0.01897700338702974,1.36327742233193e-05,2.6205602541386164e-05
0,2,3,"EEG F7-A1",-1.4906078681494525e-09,1.9280860321371152,-0.36069278232897095,-0.7000796240762289,-0.38220640364166625,0.2826321318407518,0.5034892309741026,-0.2768760147301938,5.329374952457467e-06,8.817820382882453e-06,-2.7024876336857955e-09,2.9656555908825606,-2.989938082595274,0.5111333197421875,0.7814295817102774,0.15627115514760703,-0.7286640446386639,0.2894314602200928,7.490846538077751e-06,1.2592041929887292e-05,-1.0477149482105377e-07,3.205045798272258,-5.588099012241281,6.593680588757955,-5.616172148432754,3.416101102380293,-1.3838052361377455,0.28286116601575506,1.1330068891577398e-05,1.8117794471084002e-05,-2.7604685593770915e-06,0.6902961848099833,-0.4367693399905598,0.28162485742918475,-0.1290947371979433,0.11333676013538475,0.18414573373572757,-0.35242738877605795,1.8769275384099634e-05,2.6059766842929172e-05
0,2,3,"EEG F3-A1",-6.599488371940017e-10,1.9870263564292034,-0.399855039452411,-0.8138971004331592,-0.2738054994760059,0.2113398083476576,0.6386480562566939,-0.3537015934690533,5.5207767216563145e-06,1.1389666741152242e-05,8.84808905244519e-09,3.0339740795246692,-2.9924204874200813,0.022722806314532606,1.7110077609109913,-0.5549146693327066,-0.5084032839861725,0.27712877804966707,7.616044236208149e-06,1.641987992826155e-05,1.5808480840769762e-07,3.4508350341220586,-6.427382525111636,8.047540259913571,-7.186063366368862,4.540528949281001,-1.9083774049243192,0.4283307526638288,1.22481061088334e-05,2.3955383608001288e-05,-1.5715339789754244e-06,0.7222368670670332,-0.40101572528488066,0.27843448987696773,-0.2219732531513109,0.4139309765674525,-0.12106888216889869,-0.15211052025219132,1.7921388461520018e-05,3.5223941206211925e-05
0,2,3,"EEG T3-A1",-3.1575669790600735e-08,1.8837768982916845,-0.34498330644225794,-0.6924698964450001,-0.23913501795246717,0.09053137787171683,0.5495084694360308,-0.2540118246690973,3.4460258416884923e-06,5.8258191755689994e-06,-1.2344708474930572e-07,2.8334019695202715,-2.603548098309982,-0.049955589569811776,1.2980874879532824,-0.14431819162141288,-0.6240804387652745,0.2720761549910007,4.677597935921821e-06,8.186192485804659e-06,-7.962680606636268e-07,3.1896356687273335,-5.723665255703192,7.015475940578881,-6.139524355267358,3.7983126120952866,-1.5440512841222536,0.3337731710340434,6.165183519945849e-06,1.1392106845584935e-05,-9.468724727415983e-06,0.34945810090439683,-0.03944184913046517,0.11077049893320422,0.004826196791794326,0.1735487569772594,-0.027128780131547098,-0.20009814751492974,9.425890682958291e-06,1.5082330211016703e-05
0,2,3,"EEG C3-A1",1.9995463336885385e-08,1.898520119657294,-0.20988888669161868,-0.9362968571947617,-0.29433258764920983,0.37542064261606206,0.42020615565339664,-0.25795473537954944,6.035882720856114e-06,9.205230974570588e-06,7.086579183483549e-08,2.930243291622501,-2.7347870394851843,-0.05063186987595325,1.3151172380173708,-0.020878857057775063,-0.7644338780839152,0.3141090551353398,8.855855665874536e-06,1.3087871656402883e-05,4.24570491893096e-07,3.3773338531330124,-6.018786163143641,7.07173939101066,-5.753988004073789,3.1861941358278765,-1.1110173867939204,0.2053730661212747,1.220943387383975e-05,1.8647920365968665e-05,4.471910270279219e-06,0.6318026322899932,-0.24063407101008372,0.223032235516478,-0.12981359541858645,0.46484403125379975,-0.2553041845910446,-0.1772135492322039,1.3390988125636826e-05,2.638262606939777e-05
0,6,4,"EEG F7-A1",3.3862478727082794e-08,2.178577060866859,-0.6894340942698958,-0.889456840845057,-0.22072153206175837,0.5480463868298182,0.43644983145680155,-0.369147094062955,8.283277527593788e-06,1.327181966473759e-05,4.2521951743840494e-08,3.291693686378728,-3.9349533342879406,1.1747015524612554,1.5106030946881401,-1.2690072524362086,0.07453974085431825,0.1456547748860199,1.1395693533700489e-05,1.8679588722401482e-05,4.39647887145228e-07,3.167282432809374,-5.7226797936840565,7.20214208593975,-6.613669626501929,4.407660333277897,-2.009293177594392,0.5246531695420001,1.4254760373435314e-05,2.606001329156685e-05,7.573282272293125e-06,0.45734876798729196,-0.0913995740243787,0.04755530303603461,0.07187584046421716,0.24328824219102793,-0.09306076514729356,-0.16325830818579246,1.5803266341451377e-05,3.493062963198516e-05
0,6,4,"EEG F3-A1",7.60645002295322e-08,2.251960789623132,-0.8485093141885207,-0.8274176853117132,-0.12618340465126895,0.433675198215421,0.4967685618409383,-0.3877712190882072,1.0297096666348964e-05,1.5852765058831337e-05,7.075222732587446e-08,3.438815180827876,-4.391574811071128,1.62234890953902,1.6049800602660538,-1.8175280421127162,0.5098920954324971,0.02552257593986974,1.3897024344490446e-05,2.2302445321607326e-05,1.8856875349862982e-06,3.0055387103614715,-5.266177019041567,6.3615778327302035,-5.621160405982707,3.5755616930469913,-1.544136158008909,0.3862156097208468,2.1048906124700066e-05,3.110989503519518e-05,1.7665832560439292e-05,0.3136456562654003,-0.25771847356868194,0.10657051804313732,0.09966659504706141,0.20713436882382574,-0.09735469362261359,-0.11146912258762423,3.108234823403763e-05,4.1735389649524844e-05
0,6,4,"EEG T3-A1",9.06720112165539e-08,2.2123340481330143,-0.753225519939376,-1.0370049593681687,0.11101950157957763,0.47372582707939254,0.26832647548124583,-0.28699010890195853,6.9402004229879505e-06,1.0287904483103533e-05,2.3211543798478955e-07,3.288257913933836,-4.18419960509887,1.883564462719459,0.7659632899225756,-1.046896422809026,0.21889107701223037,0.050703606363371664,9.635242425168846e-06,1.4543107324911792e-05,3.94312462778942e-06,2.645379087734225,-4.370662256465165,4.9037540468970775,-4.0506104559661775,2.3243391949114502,-0.8937614259214487,0.16975857786206933,1.3440535681795773e-05,2.045463863318522e-05,2.1774700106901274e-05,-0.08999701569939489,-0.21540648710665303,-0.07864294334892893,0.0948273366990215,0.16827225478734967,0.0825345291581485,-0.08220054586248031,1.9617462214411438e-05,2.7377418829373556e-05
0,6,4,"EEG C3-A1",9.28372574291785e-08,2.308795039878962,-1.0060449537027025,-0.7729242993035151,0.017242978684472356,0.3920674232004747,0.3698762164970232,-0.3172694875194223,1.159587304091334e-05,1.433771270326005e-05,1.0080175291426831e-07,3.466906646481832,-4.498816536036055,1.7557678115681397,1.5958629964397626,-1.9492236682321227,0.634055987653455,-0.012992008990764258,1.702266476476468e-05,2.0283880764062143e-05,2.319872175616906e-06,2.8685984031294796,-4.809983818387503,5.5323944326983465,-4.631559430706811,2.769144133467685,-1.1209561107214117,0.28251098330269653,2.4379684129628126e-05,2.8590600811287635e-05,2.1247464503457276e-05,0.2576307300325781,-0.2064431608693716,0.0632255001264427,0.14107836650277966,0.24277823135402132,-0.1971612614584658,-0.05767599813479978,3.192068603511689e-05,3.907854889572613e-05
0,1,5,"EEG F7-A1",-1.2201317863502914e-08,2.0361365117370887,-0.5247726503026502,-0.7134777468750042,-0.3946434401487431,0.4925016277048773,0.3618797959337449,-0.26067792646965643,6.697613318369768e-06,1.1018501819263593e-05,-2.530331385212512e-09,3.016288515610319,-3.0677910816003138,0.5205111038556187,0.7285507170300223,0.42566408843212145,-1.032830483383929,0.4055678512766492,1.004205709266703e-05,1.5521960507842715e-05,-7.087499251774508e-07,3.111728229153546,-5.3735879929689006,6.424211536112859,-5.488628257908905,3.316580806604215,-1.345186386855287,0.29700109096720123,1.4917943512533264e-05,2.1695000949375122e-05,-2.895453590968762e-06,0.7814263821872598,-0.35129856771732054,0.2659996741090132,-0.10474680158696589,0.11187806688901851,0.05393499030813122,-0.028142991603298043,1.9579764854955412e-05,2.9640716653126465e-05
0,1,5,"EEG F3-A1",-4.806750422886145e-08,2.046976288813871,-0.5180807596104235,-0.768210805884638,-0.3405135204382179,0.448880123653713,0.420665523065308,-0.29389125869956134,8.751472426819967e-06,1.2203252936881795e-05,-8.632138313167983e-08,3.084027167121899,-3.3040902353230654,0.7120820303285411,1.0632387458431654,-0.37119555293290957,-0.4290906082277091,0.2389993897360505,1.221593905672095e-05,1.7329292124063623e-05,-1.79804304754667e-06,3.1714924315186717,-5.4624452958522385,6.443459949105199,-5.441340675995272,3.2210439540586924,-1.2324080594735438,0.23003667135306793,1.7343737094424295e-05,2.4608227307060292e-05,-1.6167735989537682e-05,0.8238267855525218,-0.45604318492721074,0.1982780845011252,0.15302357068514255,-0.26595614125757233,0.23246071448634364,-0.18990113659722635,2.5482108639365995e-05,3.4767293910509036e-05
0,1,5,"EEG T3-A1",-4.28403672081129e-08,1.95354408492994,-0.5422794343987656,-0.6433456812943228,-0.1799095319656996,0.4542687242644874,-0.020239791787276695,-0.0366337575523224,4.357350675805616e-06,5.982822716766194e-06,-1.3125166847682783e-07,2.872672899578517,-3.037014637552833,0.9114778586453083,0.5183292925295383,-0.16210768650722662,-0.26473375162696533,0.12427762294879591,6.171332983745673e-06,8.55522537473995e-06,-1.2740903687607868e-06,2.5301892608819387,-3.934328718899209,4.166330518056901,-3.13649456427528,1.5771896312755187,-0.4858435510365191,0.07245284160266821,8.90675513023951e-06,1.2288885070441184e-05,-1.0931566702630663e-05,-0.04386825388116668,-0.3542732889128002,-0.06086890612644129,-0.023700361757299206,-0.1017254559510595,0.27653354294255733,0.06374890022965254,1.2370513178048221e-05,1.7329653019321797e-05
0,1,5,"EEG C3-A1",-4.553429556645621e-08,1.984019371769541,-0.49192066646604227,-0.7852218034666754,-0.13756616555981793,0.476701334456973,0.014352355325601307,-0.06808817092385577,5.707529577756387e-06,8.398927134327906e-06,-1.327253320026556e-07,2.974923943879815,-3.1463915594689578,0.707719023341682,1.130337945503191,-0.8172344647976411,0.07829760065107419,0.05355085189034345,8.555566206174342e-06,1.1963235675450281e-05,-1.171154855874083e-06,2.657686868742659,-3.802179567438427,3.562225543139335,-2.121076490340498,0.5340341517984597,0.213305601680835,-0.14261743945705463,1.2320786204065649e-05,1.719187989969591e-05,-1.1574315293938085e-05,0.6238912283773784,-0.45833905930467034,0.10546934722896978,0.35021601303694755,-0.38387795574477446,0.2158299524593316,-0.2199458428757815,1.7268114708163322e-05,2.47211216986534e-05
0,6,6,"EEG F7-A1",2.2259253469891337e-07,1.9619175788332348,-0.2263216881330603,-1.1605576704421168,-0.19331771913302592,0.4717394925313062,0.521873872602234,-0.38687894168290204,5.103402120688028e-06,7.2806561757185935e-06,8.282101985407745e-07,3.0392821219285033,-3.3126049340755337,0.7487329851697941,1.2582856957813826,-0.7881219128713868,-0.10450489762903814,0.1280038503622689,7.150059231631248e-06,1.0466344461319761e-05,4.391993532078769e-06,3.0561303838962663,-5.54594383280179,7.107519303161533,-6.582891587891211,4.376684759792772,-2.0136574123914954,0.49059999073881366,1.0107976355185573e-05,1.5188618941917866e-05,5.620508527692744e-05,0.1745184823565069,-0.08516820562781358,-0.2587313316869285,-0.13780643838488074,0.22032610828407034,0.06492940487445134,-0.022803515271686732,1.3736325819078835e-05,2.1730736073613235e-05
0,6,6,"EEG F3-A1",9.416699931500014e-08,2.093917243380289,-0.6140484052865913,-0.7580227814791349,-0.22051592986112145,0.16233443563867817,0.7859420578924176,-0.45853848482313087,5.56645819087263e-06,9.675214698374452e-06,2.400206339185922e-07,2.9766456383510276,-2.90129323351918,-0.0030817985644968626,1.6351633534834418,-0.3770640655839521,-0.7083547405287124,0.36214445036406323,7.733421755486777e-06,1.3617391182577413e-05,1.7765975734355732e-06,3.269013372227569,-6.120738837761002,7.971369198606417,-7.435744367124726,4.9557530360086375,-2.207583398145895,0.4989272174300444,1.0962461830072033e-05,1.902969596309543e-05,3.965138011127568e-05,0.37996439328317577,-0.30475071441818713,-0.12688259989903927,-0.1559645359391872,0.02741544803625573,0.0009491823261135179,-0.19510990205623407,1.6308307767456008e-05,2.560874406468288e-05
0,6,6,"EEG T3-A1",6.550313880801403e-08,1.9613211422129064,-0.2907120903931182,-0.977923941509872,-0.2834839903611378,0.3602342088754106,0.6194173523334298,-0.3970548740685733,5.602612077874277e-06,7.306644942011319e-06,2.0294386980836382e-07,2.9606388463315487,-3.030792287755342,0.5690852645851276,0.7735017456053324,0.2211643829872223,-0.8713430926139154,0.35996861988707485,7.691983761803154e-06,1.0301100436999602e-05,1.4163314514795847e-06,3.131245123672816,-5.672111098692721,7.1749653780786335,-6.56895560943765,4.3122987942057875,-1.9270806087802423,0.4641511155737753,1.130619004400465e-05,1.4430054219761662e-05,1.4381855999674585e-05,0.3528769814788467,-0.17008810257511484,-0.05164861195727062,0.07691364861854676,0.10613062055244558,0.08746554500710839,-0.0817690595909415,1.4887241309420828e-05,1.95764721648642e-05
0,6,6,"EEG C3-A1",1.708662366740841e-08,2.0277262476892663,-0.33299883036143396,-1.0916616868778455,-0.2684264849613709,0.5454171416587392,0.4995659483042063,-0.386857716341694,4.04578439795149e-06,9.517627844334274e-06,4.5075188203808983e-08,3.1094185985381544,-3.4203311464517876,0.9485803943736735,0.5753100107855584,0.3955071486336268,-1.0705543060075156,0.45132199064372885,6.000809533612509e-06,1.3412003270204247e-05,5.594862246758583e-07,3.163474448115804,-5.675290254480828,7.182009973267038,-6.405525236090448,4.027139314419798,-1.5981633910250546,0.25934015760677925,8.77078048153951e-06,1.891108005958541e-05,5.892129022575148e-06,0.6311460047100634,-0.28279737302522945,0.13807340683876795,-0.13680707645516535,-0.054247339832291894,0.07783252114875884,-0.13451726251284915,1.134919210092866e-05,2.5999564833224676e-05
0,4,7,"EEG F7-A1",-2.4854707319559593e-08,1.9814363224970546,-0.3869688910844303,-0.8494562310398077,-0.24712187298017482,0.2321412420054649,0.6145105562684502,-0.34783395367637227,7.76516188278417e-06,1.007018888061272e-05,-9.252388949337149e-08,3.100324488415617,-3.4363181272752774,1.0073515631810275,0.785227650339156,-0.3074463721630587,-0.32480307793518415,0.16813784278778848,1.0739676705435592e-05,1.4261116629132934e-05,-7.340802616494176e-07,3.2867966100493273,-5.900726959263098,7.324849068825989,-6.51910172794346,4.1847458560358,-1.8381336180239736,0.41502397452246403,1.5846874224706936e-05,2.0137009941901225e-05,-8.550925671170232e-06,0.7219742790111794,-0.04946080806750276,0.13061807332501194,-0.48894657917384254,0.2846329494583033,0.13941831564141438,-0.12804270930695552,2.1397962487103058e-05,2.7935696621968836e-05
0,4,7,"EEG F3-A1",-4.818028071044524e-09,2.016941587857456,-0.5955375903256185,-0.6089202782061476,-0.2144421987544788,0.20280578716344322,0.4154809092258129,-0.21967919005398237,8.793131811636217e-06,1.0764429770808551e-05,-2.173987317848686e-08,3.00593488203671,-3.0226131928287994,0.09108881382159562,2.015314685119173,-1.3003888830955408,0.10073905692709123,0.10415475877070526,1.2643034779094007e-05,1.5303170587302682e-05,-2.2540235981617218e-07,3.0558973862720777,-5.113323308234547,5.854544385159432,-4.717280144409278,2.675675956624283,-0.9562214437486303,0.16411070382779946,1.7033216388970183e-05,2.1772375251178825e-05,-2.34434920937397e-06,0.6349276435311132,-0.1830524530287335,0.3620686119726905,-0.14713838624937634,0.11160863276857727,-0.09451048878615463,-0.021446923965711927,2.612744102238618e-05,3.063464648689383e-05
0,4,7,"EEG T3-A1",-4.125314967487349e-08,1.81208843339629,-0.110943508536684,-0.8993239471265289,-0.31378316142369095,0.3033481101384289,0.4479028969231947,-0.2463396249195804,3.511693152479526e-06,5.800143234704447e-06,-2.167846123466159e-07,2.8899564288728277,-2.900746760864963,0.4861809250898974,1.0684315880773785,-0.5775793842175767,-0.038300848046235236,0.04817181549715316,4.640377660666184e-06,8.153616559038001e-06,-1.8074454844659087e-06,2.8353162580865874,-4.602133536271815,5.190433239736267,-4.256241199923545,2.5582226229941765,-1.1031389623476269,0.2319270049200114,6.776096632198789e-06,1.1381955002473139e-05,-1.9192535005393708e-05,0.4250831820861054,-0.2099229062242375,0.06873102519792655,-0.44293893455451705,0.23252382949752917,-0.15978912576155496,-0.016751946789616834,9.301360780232686e-06,1.532033747485725e-05
