"person_id","label_phoneme","sector_id","channel","DTW_1_AR1","DTW_1_AR2","DTW_1_AR3","DTW_1_AR4","DTW_1_AR5","DTW_1_AR6","DTW_1_MAD","DTW_1_STD","DTW_2_AR1","DTW_2_AR2","DTW_2_AR3","DTW_2_AR4","DTW_2_AR5","DTW_2_AR6","DTW_2_MAD","DTW_2_STD","DTW_3_AR1","DTW_3_AR2","DTW_3_AR3","DTW_3_AR4","DTW_3_AR5","DTW_3_AR6","DTW_3_MAD","DTW_3_STD","DTW_4_AR1","DTW_4_AR2","DTW_4_AR3","DTW_4_AR4","DTW_4_AR5","DTW_4_AR6","DTW_4_MAD","DTW_4_STD"
0,4,0,"EEG F7-A1",-3.6894502642972295e-08,2.1864558277693087,-0.8945684315864886,-0.8440458103890385,0.5072039888293709,0.04289173948873984,8.924141100792301e-06,1.288192419797677e-05,-2.915215218055253e-07,3.2692925397877732,-4.2899664025184245,2.6584127830499753,-0.6343693236725736,-0.014439217662945536,1.2578704941466753e-05,1.8110392224651976e-05,-1.4155898907264684e-06,2.622647977558906,-3.6689734804152647,3.355902565982497,-1.9691296679430272,0.621462074619128,1.7690203480251354e-05,2.5223394138156623e-05,-1.3617100261644402e-05,0.7160365442117546,-0.38132509061118847,0.36214991932259166,-0.12684982559097008,0.17561192929064165,2.374988719653246e-05,3.425005646356082e-05
0,4,0,"EEG F3-A1",-5.2602212128237385e-08,2.2467737174344014,-1.0247759686667275,-0.8019608922490956,0.571102393012057,0.006034086271256852,6.716346413596287e-06,1.22649067799819e-05,-4.249961085857571e-07,3.321060468133886,-4.454674823855401,2.8401018705772527,-0.7202048820846509,-0.0023001421498149988,8.850527426996881e-06,1.727487925090972e-05,-2.1216611989245233e-06,2.6730770541211677,-3.9153533445875772,3.6636123577990287,-2.1679416221732746,0.6916689986247826,1.3558946095226672e-05,2.425965143830779e-05,-3.698132141021447e-05,0.5058756838686798,-0.24976601775595075,0.3467103577598072,-0.10778932122452069,-0.18818751845700185,2.081964545893966e-05,3.323221811861313e-05
0,4,0,"EEG T3-A1",-1.382686506444244e-07,2.002524876573641,-0.5937042967927834,-0.6767934815263906,-0.00037083688456564847,0.26414896914766073,5.680423718080589e-06,9.628851585083783e-06,-1.2340356946347619e-06,3.0005971026551617,-3.3771125122796732,1.405822846021941,0.17226237704384317,-0.22717857363149818,8.187861645291725e-06,1.3542795437315426e-05,-5.842673625514902e-06,2.6686645287201185,-3.751211027966904,3.332639906790349,-1.8969225299647392,0.5584039606271691,1.2060837126723047e-05,1.896835132147597e-05,-5.429454409579609e-05,0.7219676946197612,-0.6772824133206594,0.40175005951019715,-0.1793016491200305,0.15745127443015927,1.3141657692526588e-05,2.6075188030919228e-05
0,4,0,"EEG C3-A1",-1.2477787466148435e-08,2.226525849385695,-1.124454063270697,-0.43342291353658596,0.18507878163874392,0.14326705785497554,8.867828779819077e-06,1.1625735716204746e-05,-2.1423980989408426e-07,3.1970487896692315,-4.072792053803045,2.3288069741092645,-0.36491877059231626,-0.11027162809234187,1.1675240811465977e-05,1.6389849419885078e-05,-1.8587761343785186e-07,2.5687531808363793,-3.7370874127709666,3.541573533154636,-2.1591567324259104,0.7397285225888109,1.5894074475029964e-05,2.3093573737864767e-05,-9.534889493381202e-06,0.3536879033619841,-0.0653760579490363,0.2759804642691517,0.07075691967897743,-0.20949867387957116,2.137560722025148e-05,3.177661020919634e-05
0,1,1,"EEG F7-A1",-5.337635443191597e-08,2.250257186629369,-1.1318175393195722,-0.568254856023494,0.3969293880963523,0.049984164619121654,6.871143322714799e-06,9.37504974012156e-06,-6.944081836026324e-07,3.041172388846616,-3.577193636159847,1.6540161503448552,0.12713738501100602,-0.27700894229795825,9.192325387402548e-06,1.3208604207940929e-05,-2.638493446527486e-06,2.6001809337722555,-3.6688416444642487,3.494091924415936,-2.232304150449707,0.7263703279897049,1.3224195886146348e-05,1.8732192414329058e-05,-2.350681421430862e-05,0.6397121946476151,-0.32997855860829606,-0.04716795051967814,0.05926533843276638,0.174101135505096,1.949846941882378e-05,2.5961196213012785e-05
0,1,1,"EEG F3-A1",-2.3346531798880272e-08,2.1554281251148093,-0.8441359077886071,-0.8166032979980713,0.4222367116667112,0.08117163898497404,8.51427467067743e-06,1.2327906687604066e-05,-1.510986796093002e-07,3.196902045449151,-4.023185294125047,2.2310639559671674,-0.27805133053453446,-0.14328256540588247,1.1856352980287451e-05,1.7399150418801042e-05,-9.891750239389952e-07,2.713667571544638,-3.8402479058239933,3.5914024261294903,-2.191000730756736,0.6782673004375719,1.5986424808782327e-05,2.486587650929696e-05,-9.30793013902288e-06,0.8625259275831703,-0.40284687122863905,0.11730676882799,-0.03361035306521632,0.0728580554080608,2.079982639403876e-05,3.556121763619515e-05
0,1,1,"EEG T3-A1",-2.8764406144795686e-08,2.15370120084848,-0.9734760295350852,-0.5697918473264144,0.26551372585156874,0.11727896232394457,5.078567823419134e-06,6.516811231437983e-06,-1.876477934391959e-07,3.0344698536964665,-3.711793918868642,2.049187533206437,-0.3067164893573704,-0.0934428290688245,6.9408751014874794e-06,9.196568126617755e-06,-6.019173175792745e-07,2.298996884711889,-3.2230356618337277,3.0095009592777147,-1.8361471044656659,0.6701159457940942,9.372821146667709e-06,1.2968107555340771e-05,-5.866595011295978e-06,0.3126818702005577,-0.1859886342051461,0.35159942772431724,-0.038886934931936866,0.10191426897852564,1.2443690229528798e-05,1.7392740257293874e-05
0,1,1,"EEG C3-A1",-6.939357915714203e-09,2.1174445193733984,-0.8758060073733637,-0.5188399357139026,0.05671677055066746,0.21891310993665372,7.000476753691759e-06,1.151761467077411e-05,1.0843191213701322e-07,2.9979667800176566,-3.3471429610022714,1.310337775799896,0.321071743812416,-0.29752941150926393,1.0286959690506372e-05,1.6276284926552727e-05,1.0449481010054242e-07,2.6444322657354857,-3.6865062675724602,3.413684530532919,-2.0542592852159496,0.6349212001723312,1.4936010417968535e-05,2.323911447950359e-05,5.168201710649927e-07,0.8059253794486189,-0.34120377594213763,0.1594038662024846,-0.07948984069302041,0.197670528970986,2.2021403908992324e-05,3.315940314664285e-05
0,6,2,"EEG F7-A1",2.9778855105075812e-08,2.270882718952802,-1.096818044024397,-0.742339940215118,0.5886106361529847,-0.023488387751272682,6.7524422259284516e-06,1.173444263077147e-05,3.3591077283355987e-07,3.147268922323952,-3.860149989888439,2.0112033094572475,-0.14505661695388672,-0.17516519388755786,9.067662439373236e-06,1.650445242328934e-05,1.8911562323052387e-07,2.7581189352206636,-3.986826036220192,3.794764373046573,-2.3618642583225338,0.7750766361103457,1.2421027127726784e-05,2.317612230891098e-05,2.483148587744498e-07,0.7337990228357127,-0.4144983953384231,0.21907228110755442,0.09825765027466374,0.2621238046209296,1.4585564312842508e-05,3.196193001020988e-05
0,6,2,"EEG F3-A1",3.1313863668250243e-08,2.182419047083867,-0.877184372575278,-0.887217033116199,0.5646819491338567,0.01427717680769332,9.6329355383087e-06,1.2214960256295649e-05,3.391593889587773e-07,3.069937053258036,-3.5792134879394584,1.5901789089834697,0.16976697786589812,-0.2732657208712813,1.2669356435171173e-05,1.718022760727516e-05,6.558406496026403e-07,2.742222884100369,-3.93942265420834,3.7583452210801918,-2.3674215531351788,0.7719918042469315,1.787033554716736e-05,2.4024822069490055e-05,7.68599951423227e-06,0.837604058540287,-0.37934600336444285,-0.048409276317225934,0.3902026873168137,-0.09928398261483042,2.348698318285866e-05,3.285034767461894e-05
